MAP2K5	RAF1
MAP2K5	STK11
MET	STK11
ARAF	CDK6
ARAF	FGFR4
ARAF	LATS2
ARAF	MAP2K5
AURKA	MAP3K5
AURKA	STK11
BRAF	LATS2
BRAF	MAP2K3
BRAF	MAP2K6
BRAF	STK11
CDK4	MAP3K5
CDK6	MAP3K5
LATS2	MAP2K3
MAP2K3	MET
MAP2K6	RAF1
MAP2K6	STK11
MAP3K5	STK11
MAPK14	STK11
PDGFRA	STK11
BMPR1A	LYN
BMPR1A	PRKDC
BMPR1A	TBK1
RIPK4	TTK
RIPK4	STK26
FGFR2	SRC
BMPR1A	CDK9
BMPR1A	MAP2K2
BRAF	IGF1R
CDK9	MAP2K2
CDK9	YES1
CSNK1A1	RAF1
CSNK1A1	MAP2K1
GSK3A	TRIM28
GSK3A	MARK2
GSK3A	SRPK1
BRAF	NME2
CDK9	CIT
CDK9	PFKL
CDK9	STK26
CSNK1A1	PFKL
GSK3A	MARK3
GSK3A	SRPK2
MAP2K1	SRPK1
MAP2K3	SRPK2
MAP2K3	SRPK1
CASK	PRKCI
CASK	MARK2
PRKCZ	STK38
FGFR1	PDGFRB
DAPK1	ZAP70
DAPK1	PIM2
DAPK1	SGK2
DAPK1	SCYL1
DAPK1	EPHA1
DAPK1	PHKG2
DAPK1	PIM1
DAPK1	PAK6
LRRK1	TEC
LRRK1	PLK1
LRRK1	NEK1
LRRK2	RPS6KB2
LRRK2	ZAP70
AKT1	PFKP
ERBB4	FYN
ERBB4	NTRK2
IKBKB	SGK1
BRAF	SGK1
GSK3B	SGK1
MAP3K3	SGK1
CDK6	PLK4
MAPK1	STK25
PIK3C2A	RIOK3
CDK8	RIOK3
MAP3K1	RIOK3
BMPR1B	CHEK1
FLT3	IKBKB
CSNK1A1	IKBKB
CAMK2D	CASK
CDK5	GAK
CHEK1	CHUK
MAP3K4	MAPK13
AKT2	PDPK1
MTOR	PDPK1
PAK1	PDPK1
ILK	PDPK1
MAP2K7	MAP3K7
CSNK1A1	MAP3K7
CSNK1E	MAP3K7
GSK3B	MAP3K7
HIPK2	MAP3K7
RAF1	RIPK2
GSK3B	RIPK2
FES	JAK2
ERBB3	JAK2
BMPR1B	ROCK2
RAF1	ROCK2
IGF1R	ROCK2
FGFR3	ROCK2
NTRK1	ULK1
MAPK1	RPS6KA4
BRAF	TRIO
PKN2	STK10
GSK3A	PRKD3
CSNK1E	OXSR1
ACVR1	OXSR1
MAP3K7	MAP4K4
NEK9	PAK4
CHEK1	CHEK2
AURKA	EGFR
NME2	PGK1
MAPK3	PGK1
LCK	RAF1
ARAF	RAF1
PRKCD	RAF1
CDK5	NTRK1
GRK2	PRKCG
MAP2K4	PRKCG
GSK3A	PRKCG
IKBKB	PRKCB
CHUK	PRKCB
GSK3A	PRKCB
PKN1	PRKCB
ERBB2	LCK
ITK	LCK
ABL1	FYN
ERBB2	FYN
CDK1	FYN
ABL2	FYN
BUB1	CDK1
ABL1	CDK1
JAK2	YES1
PDGFRB	YES1
ERBB3	LYN
FGFR3	IGF1R
ERBB3	HCK
AGK	HCK
IGF1R	ROS1
FYN	PDGFRB
ARAF	PDGFRB
MAPK3	PDGFRB
ERBB3	FGR
ABL1	KIT
ERBB3	FGFR1
CAMKK2	CDK4
PDPK1	SRC
LYN	SRC
IGF1R	SRC
KIT	SRC
ERBB3	SRC
PRKACB	SRC
PRKCI	SRC
PRKCE	SRC
MAP4K1	SRC
PIK3C2A	PKM
PDPK1	PKM
PIK3CG	PKM
CDK5	PKM
PIK3C3	PKM
NEK9	PKM
CAMKK2	NME1
MAPK3	PDGFRA
ERBB3	FER
LCK	PRKCA
GRK2	PRKCA
GSK3A	PRKCA
LCK	PRKACA
BRAF	PRKACA
GRK2	PRKACA
CSK	PRKACA
CDK5	PRKACA
CDK16	PRKACA
PAK1	PRKACA
CHEK1	PFKL
CDK2	PFKL
GSK3A	PFKL
CDK5	PFKL
IKBKE	PFKL
CAMK1D	PFKL
CAMKK2	HK1
CDK1	EIF2AK2
EGFR	NME2
MAPK14	NME2
PFKL	PRKACG
MAPK1	PRKACG
MAP2K2	PRKACG
MTOR	PRKACG
PFKP	PRKACG
CHEK1	PRKACB
MAPK1	PRKACB
MAP2K2	PRKACB
PFKP	PRKACB
CAMK1	PRKACB
AKT2	RPS6KB1
FES	JAK1
IGF1R	JAK1
PDPK1	PRKCH
FYN	PRKCH
CDK15	CDK2
AKT1	GRK2
INSR	MAPK3
LYN	MAPK3
CSNK2A2	MAPK3
GRK2	MAPK3
KDR	MAPK3
GSK3A	MAPK3
CDK9	MAPK3
MAPK15	MAPK3
CAMKK2	MAPK3
MAP3K3	MAPK3
IKBKB	MARK3
CSNK2A1	MARK3
BMPR1B	MAPK1
INSR	MAPK1
ARAF	MAPK1
CDK2	MAPK1
CDK7	MAPK1
CAMK2D	MAPK1
CAMKK2	MAPK1
CDK17	EPHA2
EGFR	TYK2
CSF1R	TYK2
CDK2	WEE1
MAPK8	WEE1
CSNK1E	WEE1
NEK6	WEE1
ROR2	RYK
LCK	MAP2K2
STK17B	TGFBR1
ACVR2A	TGFBR1
AXL	CSK
AKT2	CSK
CDK6	CSK
MAP2K1	MAP3K8
IRAK1	PRKCI
PAK1	PRKCI
EIF2AK1	PIK3CA
CSNK2A2	MTOR
CAMKK2	MTOR
LYN	MATK
HCK	MATK
SRC	TEC
PIP4K2A	TEC
BRAF	FRK
FYN	ZAP70
PIK3CG	ZAP70
FGR	SYK
PRKCA	SYK
MAPK3	SYK
PAK2	SYK
ERBB4	SYK
RPS6KA1	SYK
MAPK3	MAPK8
MAPK1	MAPK8
AKT2	MAPK8
MAP3K10	MAPK9
MAPK14	MAPK9
CHUK	MAP2K4
BMPR1B	MAP2K3
IRAK2	MAP2K3
CDK5	CSNK1D
GRK2	PIK3CG
MERTK	PIK3CG
IRAK2	MAPKAPK2
AKT2	MAPKAPK2
LIMK1	MAPKAPK2
MAPK6	MAPKAPK2
BRD4	CDK8
CHEK2	CLK2
BMPR1B	GSK3B
FGFR3	GSK3B
AKT2	GSK3B
CSNK2A1	GSK3B
CDK6	CDK7
CDK5	CDK7
CDK19	CDK7
ATR	CDK9
CAMKK2	GALK1
EGFR	PRKX
IRAK2	MAP2K6
IKBKB	PLK1
KIT	PLK1
CDK2	PLK1
NEK9	PLK1
PKMYT1	PLK1
CSNK2A2	PRKAA2
MAPK3	PRKAA2
PLK1	PRKAA2
MAPK14	PRKAA2
CAMK1D	PRKAA2
MARK4	PRKAA2
ABL1	EPHA4
CSNK1D	CSNK2A1
PIK3C2A	PRKDC
FYN	PRKDC
PRKAA2	PRKDC
PRKCD	PRKDC
PAK1	PRKDC
PIK3C3	PRKDC
CAMKK2	CDK3
CDK1	CDK6
CDK2	CDK5
AK2	CDK5
CSNK2A2	PFKP
MAPK3	PFKP
MAP2K2	PFKP
CSNK1D	PFKP
BTK	PFKP
GSK3A	ROR2
CDK2	PRKCE
MTOR	PRKCE
IRAK1	PRKCE
CSNK2A1	PRKCE
LCK	TEK
FYN	TEK
LYN	TEK
FYN	GUCY2D
AKT1	PRKCQ
JAK2	PTK2
FLT1	PTK2
ERBB3	PTK2
EPHA2	PTK2
IKBKB	PRKCZ
FYN	PRKCZ
PRKCA	PRKCZ
PRKCI	PRKCZ
PIK3CG	PRKCZ
GSK3A	PRKCZ
GSK3B	PRKCZ
CSNK2A1	PRKCZ
PRKCQ	PRKCZ
PRKCD	PRKCZ
MAPK14	PRKCZ
GRK2	PRKCD
AKT1	PRKCD
PIK3CA	PRKCD
GSK3A	PRKCD
GSK3B	PRKCD
FYN	TYRO3
SRC	TYRO3
LTK	TNK2
FYN	ITK
MAP3K11	MAP4K2
MAP3K11	MAP3K12
AXL	MERTK
BMPR2	MERTK
NME2	STK4
CAMKK2	STK4
MARK4	PRKAA1
ERBB2	PAK1
CSNK2A2	PAK1
CDK2	PAK1
AKT2	PAK1
CSNK1D	PAK1
CSNK1E	PAK1
GSK3B	PAK1
LIMK1	PAK1
MAP2K1	PAK1
MAPK7	PAK1
MAP3K1	PAK1
ILK	PAK1
MYLK	PAK1
CHEK2	MAPK7
CDK2	MAPK7
CDK5	MAPK7
MAPK14	MAPK7
ABL1	PAK2
LYN	PAK2
HCK	PAK2
LIMK1	PAK2
AK2	PAK2
MYLK	PAK2
CDK2	STK3
CDK6	STK3
NME2	NME3
PIK3C2A	TRIM28
PDPK1	TRIM28
PIK3CG	TRIM28
PRKAA2	TRIM28
STK3	TRIM28
NEK9	TRIM28
CAMKK2	TRIM28
LIMK1	ROCK1
LIMK2	ROCK1
PRKAA1	PRPF4B
IKBKB	RIPK1
CSNK1A1	RIPK1
PRKCQ	RIPK1
CDC42BPB	RIPK1
PAK1	PRKG1
PBK	PRKG1
AK2	IKBKE
DSTYK	IKBKE
ERBB2	PTK2B
LYN	PTK2B
PIK3CB	PTK2B
MATK	PTK2B
PRKCE	PTK2B
MAP3K4	PTK2B
CAMKK2	MELK
MARK2	PRKD1
ERBB3	ERBB4
PRKCA	RPS6KA2
MAP2K1	RPS6KA2
EPHA2	EPHA7
EEF2K	RPS6KA1
MTOR	RPS6KA1
PRKAA2	STK11
MARK1	STK11
CDK5	NTRK3
MAP2K6	PKN1
MAPK12	PKN1
MAPK14	PKN1
EGFR	MAPK14
MAPK1	MAPK14
CDK7	MAPK14
LIMK1	MAPK14
MAPK12	MAPK14
MAP2K1	MAP3K11
BUB1	MAPKAPK3
EGFR	MAPKAPK3
MAP3K7	MAPK6
MAPK1	MAPK6
MAP3K12	MAPK6
ABL1	LRRK1
CDK2	PAN3
CDK5	PAN3
AKT1	LRRK2
GSK3B	STYK1
LRRK2	TAOK1
MARK2	TAOK1
STK25	STRADA
ABL1	NEK8
BMPR1B	VRK2
TGFBR1	VRK2
MAP2K1	VRK2
ACVR1	VRK2
EGFR	PRAG1
CAMK1	CAMK1D
MAPK13	MAPKAPK5
MAPK12	MAPKAPK5
NTRK1	ULK2
PRKAA2	ULK2
MAP4K4	MINK1
CHEK2	PIK3C3
CDK5	COQ8A
BMPR1B	UHMK1
ABL1	UHMK1
TGFBR1	UHMK1
CSNK1A1	UHMK1
CSNK1E	UHMK1
GSK3B	UHMK1
ACVR1	UHMK1
TGFBR1	TTN
PTK2	TTN
MAST2	TTN
FYN	MAP4K1
MAP3K11	MAP4K1
LATS1	MARK4
TGFBR1	TSSK2
CSNK1E	TSSK2
CAMK4	CAMKK2
AKT2	TRIB3
MAP2K4	TRIB1
MAP2K1	TRIB1
PFKL	TP53RK
RPS6KB2	TP53RK
PDPK1	SRPK1
PRKAA1	SRPK1
CSNK1D	PIK3R4
IKBKB	MAP3K3
LYN	MAP3K3
ALK	MAP3K3
CSNK1A1	MKNK1
GSK3B	MKNK1
CSNK1D	RIOK2
CDK5	RIOK2
PRKAA1	TRPM6
CASK	PRKD2
BMPR1B	MKNK2
MAPK3	MKNK2
MAPK1	MKNK2
MAPK11	MKNK2
MAP2K7	MAP3K20
MAP2K4	MAP3K20
MAP2K6	MAP3K20
MAPK8	STK26
CSNK1A1	EIF2AK4
CSNK1E	EIF2AK4
MAPK8	NLK
PRKAA2	RPS6KB2
CDK5	RPS6KB2
MAPK7	RPS6KB2
MAPK14	RPS6KB2
EIF2AK4	RPS6KB2
RIOK3	TBK1
IKBKE	TBK1
MAP3K14	TBK1
CSNK1A1	DAPK2
CSNK1E	DAPK2
MAP3K7	TNIK
MAPK1	TNIK
MAP2K7	MAP3K2
IKBKB	MAP3K2
MAP2K4	MAP3K2
ABL1	WNK2
FYN	WNK2
ABL1	MAP4K5
FYN	MAP4K5
DAPK1	RIPK3
PRKDC	RIPK3
IRAK2	IRAK3
PRKAA1	PRKAA2
ABL2	FLT3
ABL1	FLT3
BLK	FLT3
CSK	EGFR
CAMKK1	CAMKK2
EPHA8	EPHB1
EPHA8	EPHB3
EPHA8	EPHB6
EPHA8	EPHB4
EPHA8	EPHB2
MAP2K5	MAP3K1
MAP2K5	NTRK1
MAP2K5	MAP3K8
MAPK13	PAK1
MAPK13	PAK2
MAPK12	PAK1
MAPK12	MAPK3
MAPK12	PAK2
MAPK1	PRKCB
MAPK1	PRKCH
MAPK1	TYK2
MAPK1	MET
MAPK1	RPS6KA6
MAPK1	PRKCQ
MAPK1	VRK3
MAPK1	NTRK1
MAPK1	MATK
MAPK1	TRIM24
MAPK1	YES1
MAPK1	MOK
PCK2	PKM
AURKA	CSNK1E
AURKA	CDK1
AURKA	NEK2
AURKA	ILK
AURKA	AURKB
AURKA	PAK1
AURKA	CSNK1D
AURKA	PLK4
CSK	MAP2K1
CSK	KDR
CSK	MARK3
CSK	FLT1
CSK	PIK3CA
CSK	RAF1
CSK	KSR1
CSK	FLT4
CSK	MAPK1
CSK	PRKACG
CSK	MAP2K2
CSK	KSR2
CSK	PRKACB
CSK	MAPK3
CSK	TRIM24
CSK	TRIM28
GSK3A	PDPK1
MAPK14	RIPK1
MAPK14	TEK
MAPK14	PTK2B
EIF2AK2	IRAK1
EIF2AK2	MAPK3
EIF2AK2	MAP4K4
KALRN	PAK1
KALRN	MAPK6
RAF1	TRIM24
CSNK1G2	GSK3B
PI4KA	PIK3C3
PI4KA	PIP4K2B
PI4KA	PTK2B
PI4KA	PIKFYVE
CDK7	CDK8
CDK7	CHEK1
IRAK2	MAP2K4
IRAK2	MAP2K7
PDGFRA	PIK3CB
CDK4	GSK3B
CDK4	CDK8
CDK4	JAK2
CDK4	CDK9
CDK4	CDK5
BLK	ZAP70
BLK	SRC
BLK	PRKCD
BLK	EPHA7
BLK	PTK2
BLK	EPHA1
BLK	MAPK14
BLK	LYN
BLK	EPHB1
BLK	EPHA4
BLK	HCK
BLK	LCK
BLK	SYK
BLK	EPHA3
BLK	BTK
BLK	MAPK11
BLK	EPHA5
BLK	PDGFRB
BLK	EPHB2
BLK	EPHA6
BLK	ITK
BLK	FYN
BLK	CSK
BLK	EPHA2
BLK	YES1
BLK	PTK2B
BLK	FGR
PDGFRB	PIK3CB
PDGFRB	PIK3CG
MAPK6	PAK3
MAPK6	PAK1
MAPK6	PAK2
FLT4	SRC
PIK3C3	PRKAA1
PIK3C3	ULK1
PIK3C3	PRKAA2
PIK3C3	PIKFYVE
MARK4	PLK1
MARK4	TTBK2
MARK4	STRADB
MARK4	NEK2
MARK4	STRADA
MARK4	PRKACA
MARK4	PLK4
MAP2K2	SRC
MAP2K2	PIK3CA
MAP2K2	TYK2
MAP2K2	TRIM24
MAPK3	PRKCB
MAPK3	PRKCH
MAPK3	TYK2
MAPK3	MET
MAPK3	VRK3
MAPK3	NTRK1
MAPK3	MATK
MAPK3	TRIM24
MAPK3	TRIM28
MAPK3	MOK
EEF2K	RPS6KB1
EEF2K	MAPK13
MAP3K8	PDPK1
MAP3K8	MAP4K3
MAP3K8	MAP4K4
PRKCQ	ZAP70
PRKCQ	PTK2B
PRKCG	PRKCH
PRKCG	PRKCQ
ACVR1	AMHR2
AKT3	PDPK1
AKT3	TRIB3
AKT3	GSK3A
AKT3	LYN
AKT3	LCK
AKT3	CHUK
AKT3	MAP3K14
AKT3	RPS6KB2
AKT3	MTOR
AKT3	FYN
AKT3	MAP3K8
AKT3	YES1
KDR	MAPK12
KDR	MAPK13
KDR	MAPK14
KDR	PRKACA
KDR	PRKACG
KDR	ROCK2
KDR	PRKACB
KDR	MAPK11
KDR	ROCK1
PIK3CA	RET
PIK3CA	PTK2
PIK3CA	PIK3CB
PIK3CA	PIP5K1B
PIK3CA	PRKCQ
PIK3CA	PIP5K1C
PIK3CA	PIP4K2B
PIK3CA	PRKCZ
PIK3CA	PIK3CG
PIK3CA	TEK
PIK3CA	PIK3CD
PIK3CA	TRIM24
PIK3CA	PIP5K1A
PIK3CA	YES1
PIKFYVE	PIP4K2C
PIKFYVE	PIP4K2B
PIKFYVE	PIP4K2A
PI4K2B	PIP4K2B
PI4K2B	PIKFYVE
PIP5K1B	ROCK2
PIP5K1B	ROCK1
CDK6	GSK3B
CDK6	CDK8
CDK6	LYN
CDK6	JAK2
CDK6	PTK6
PIK3C2A	PIKFYVE
CDK2	CDK8
CDK2	CDK4
CDK2	PTK6
ERBB3	PRKACA
ERBB3	MAPK8
IGF1R	RAF1
IGF1R	MAPK1
ERBB2	PIK3CB
ERBB2	PIK3CA
ERBB2	PRKACA
ERBB2	MAPK8
ERBB2	ROCK2
ERBB2	YES1
ERBB2	ROCK1
SIK1	STK11
SIK1	STRADB
SIK1	STRADA
PLK4	TTBK2
PLK4	PRKACA
EGFR	PRKCB
EGFR	PIK3CA
EGFR	LCK
EGFR	GAK
EGFR	FYN
EPHA1	EPHA7
EPHA1	EPHA10
EPHA1	EPHA8
EPHA1	LYN
EPHA1	EPHB1
EPHA1	EPHB3
EPHA1	EPHA4
EPHA1	LCK
EPHA1	EPHB6
EPHA1	EPHB4
EPHA1	EPHA3
EPHA1	EPHA5
EPHA1	EPHB2
EPHA1	EPHA6
EPHA1	EPHA2
NTRK2	SRC
NTRK2	PIK3CA
PAK1	PTK2
PAK1	SYK
PAK1	PAK4
PAK1	TRIO
PAK1	PAK5
PAK1	PDGFRB
PAK1	YES1
ATM	CDK7
ATM	CDK12
ATM	MAPK8
ATM	CDK4
ATM	PLK3
FER	LYN
FER	SYK
EPHA4	SRC
EPHA4	EPHA7
EPHA4	EPHA8
EPHA4	LYN
EPHA4	EPHB1
EPHA4	EPHB3
EPHA4	HCK
EPHA4	LCK
EPHA4	EPHB6
EPHA4	EPHB4
EPHA4	EPHA5
EPHA4	EPHB2
EPHA4	EPHA6
EPHA4	YES1
EPHA4	FGR
FLT1	SRC
FLT1	FLT4
RIOK2	RIOK3
ADK	AK1
ADK	AK2
BUB1B	CDK1
KIT	MAPK8
BRAF	PRKCB
BRAF	SRC
BRAF	CAMK2A
BRAF	JAK2
BRAF	PAK4
BRAF	MAP3K11
BRAF	KSR2
BRAF	CAMK2G
BRAF	CAMK2B
BRAF	TRIM24
BRAF	CAMK2D
BRAF	CSK
PIK3CB	RET
PIK3CB	PIP5K1B
PIK3CB	TEK
PIK3CB	PIK3CD
PIK3CB	PIP5K1A
PIK3CB	YES1
ARAF	SRC
ARAF	MARK3
ARAF	JAK2
ARAF	KSR1
ARAF	MAP3K11
ARAF	KSR2
ARAF	MAPK3
ARAF	TRIM24
ARAF	CSK
HK2	KHK
FGFR4	PIK3CB
FGFR4	PIK3CA
FGFR4	MAPK1
FGFR4	MAPK3
MAP4K2	RIPK1
PLK1	TTBK2
PLK1	PRKACA
PLK1	TAOK1
PLK1	PLK4
AXL	KDR
MAP2K1	MAP3K7
MAP2K1	PRKCD
MAP2K1	TYK2
MAP2K1	PIK3CG
MAP2K1	TRIM24
INSR	PDPK1
INSR	PIK3CA
INSR	SGK1
INSR	PRKCZ
PRKCB	SRC
PRKCB	PRKCD
PRKCB	PRKCZ
PRKCB	PRKCH
PRKCB	RPS6KB1
PRKCB	RAF1
PRKCB	PRKCE
PRKCB	PRKCQ
PRKCB	PRKCG
PRKCB	PTK2B
CSNK1G1	GSK3B
CSNK1G1	GSK3A
SIK2	STK11
SIK2	STRADB
SIK2	STRADA
PRKCE	PRKCH
PRKCE	PRKCQ
PRKCE	PRKCG
PRKACA	TTBK2
PRKACA	STRADB
PRKACA	STRADA
MAP3K11	MARK3
MAP3K11	MAP4K5
MAP3K11	RAF1
MAP3K11	MAPK8
TAOK2	TAOK3
BRSK1	STRADB
BRSK1	STK11
BRSK1	STRADA
MAPK7	RET
MAPK7	VRK3
GRK2	GRK6
GRK2	GRK5
PRKDC	TBK1
AURKB	CDK1
AURKB	TAOK1
AURKB	BUB1
PAK2	PTK2
PAK2	PAK4
PAK2	PAK5
PAK2	PRKCE
MET	PIK3CA
MET	PAK4
GRK3	GRK6
GRK3	GRK5
CSNK1D	CSNK1E
CSNK1D	TTBK2
CSNK1D	NEK2
CSNK1D	RIOK3
CSNK1D	PRKACA
CSNK1D	MARK4
CSNK1D	PLK1
CSNK1D	RIOK1
CSNK1D	NME7
CSNK1D	PLK4
GSK3B	PDPK1
GSK3B	RPS6KB1
GSK3B	PTK2B
STK11	STK26
PRKCH	PTK2B
IP6K2	PPIP5K2
IP6K2	RNASEL
IP6K2	PPIP5K1
IP6K2	IP6K3
IP6K2	IPMK
FES	PIK3CA
FES	TEK
FES	LIMK1
EPHB3	PAK3
EPHB3	EPHB6
EPHB3	PAK1
EPHB3	EPHB4
EPHB3	PAK2
EPHB3	ROCK1
MAPK11	MAPK12
MAPK11	SRC
MAPK11	MAPK13
MAPK11	MAPK9
MAPK11	PAK3
MAPK11	SYK
MAPK11	MAPK8
MAPK11	PAK1
MAPK11	MAPK3
MAPK11	PAK2
MAPK11	RPS6KA4
MAPK11	YES1
MAPK11	RIPK2
STRADA	STRADB
LIMK1	PAK3
LIMK1	ROCK2
EPHA3	SRC
EPHA3	EPHA7
EPHA3	EPHA8
EPHA3	LYN
EPHA3	EPHB1
EPHA3	EPHB3
EPHA3	EPHA4
EPHA3	HCK
EPHA3	LCK
EPHA3	EPHB6
EPHA3	EPHB4
EPHA3	EPHA5
EPHA3	EPHB2
EPHA3	EPHA6
EPHA3	FYN
LCK	PRKCB
LCK	PDPK1
LCK	MAP2K1
LCK	TYK2
LCK	MAPK9
LCK	PAK3
LCK	MAPK8
LCK	PAK1
LCK	MAPK11
LCK	PRKCE
LCK	PAK2
FGFR3	SRC
FGFR3	MAPK1
FGFR3	FGFR4
FGFR3	MAPK3
FGFR3	PTK2B
LIMK2	ROCK2
ACVR2B	ACVRL1
PTK2	RPS6KB1
PTK2	ROCK2
PTK2	TRIM28
PTK2	PTK2B
ERBB4	PRKCB
ERBB4	PRKCA
ERBB4	JAK2
ERBB4	MAPK1
ERBB4	MAPK3
JAK1	PRKCB
JAK1	PRKCD
JAK1	MAP2K1
JAK1	LCK
JAK1	MAP2K6
JAK1	MAPK1
JAK1	MAPK8
JAK1	MAP2K2
JAK1	MAPK11
JAK1	PRKCE
JAK1	PTK2B
PKN1	PKN3
PKN1	PKN2
PKN1	PRKACG
PKN1	PRKACB
PKN1	PRKCE
ATR	CDK7
ATR	CDK12
ATR	PLK3
PDPK1	TRIB3
PDPK1	PKN3
PDPK1	TGFBR2
PDPK1	TGFBR1
PDPK1	RPS6KA6
PDPK1	RIPK2
MAP2K3	MAPK8
MAP2K3	MAP3K1
MAP2K3	MAP3K7
MAP2K3	MAP3K11
MAP2K3	SRC
MAP2K3	RIPK1
MAP2K3	PAK1
MAP2K3	MAPK13
MAP2K3	MAPK9
MAP2K3	MAPK10
MAP2K3	TAOK3
MAP2K3	MAPK1
MAP2K3	TNIK
MAP2K3	MINK1
MAP2K3	PTK2B
MAP2K3	RIPK2
MAP2K3	MAP4K4
MAP2K3	TAOK1
MAP2K3	MAP3K10
PRKAA1	STRADB
PRKAA1	STRADA
FYN	MAPK12
FYN	PDPK1
FYN	GSK3B
FYN	MAPK13
FYN	MAPK1
FYN	PRKACA
FYN	PIP5K1C
FYN	MAPK8
FYN	JAK3
FYN	PRKACG
FYN	MAP3K11
FYN	PIK3CG
FYN	MAPK3
FYN	MAP2K7
FYN	PRKACB
FYN	MAPK11
AK2	DCK
PIP4K2C	PIP5K1C
AGK	SRC
AGK	MAP2K2
AGK	BRAF
AGK	KSR2
AGK	MAP2K1
AGK	MARK3
AGK	ARAF
AGK	RAF1
AGK	JAK2
AGK	KSR1
AGK	MAPK3
AGK	TRIM24
AGK	CSK
AGK	MAPK1
PIK3R4	PRKAA1
PIK3R4	ULK1
PIK3R4	PRKAA2
PIK3R4	PIKFYVE
BMX	LCK
BMX	TEK
BMX	FYN
BMX	YES1
EPHB4	PIK3CA
EPHB4	PAK3
EPHB4	EPHB6
EPHB4	PAK1
EPHB4	PAK2
EPHB4	FYN
EPHA2	SRC
EPHA2	PIK3CA
EPHA2	EPHA8
EPHA2	LYN
EPHA2	EPHB1
EPHA2	EPHB3
EPHA2	EPHA4
EPHA2	HCK
EPHA2	LCK
EPHA2	EPHB6
EPHA2	EPHB4
EPHA2	EPHA3
EPHA2	EPHA5
EPHA2	EPHB2
EPHA2	EPHA6
EPHA2	FYN
EPHA2	YES1
EPHA2	FGR
MAP3K5	MAP4K1
MAP3K5	MAP4K5
MAP3K5	TNIK
MAP3K5	MINK1
PIK3CG	PIP5K1C
PIK3CG	SYK
PIK3CG	PIKFYVE
MAPK10	MAPK14
MAPK10	MAPK9
MAPK10	MAPK8
MAPK10	ROR2
MAPK10	PRKCZ
MAPK10	MAPK3
MAPK10	MAPK11
MYLK	PTK2
PAK3	PTK2
PAK3	PAK4
PAK3	PAK5
NTRK3	PIK3CA
MTOR	PIK3CA
MTOR	PRKAA1
MTOR	ULK2
MTOR	PRKAA2
MAP3K3	MAPK14
MAP3K3	MAP4K3
MAP3K3	MAPK11
MAP3K3	MAP4K4
NEK2	TTBK2
NEK2	PRKACA
NEK2	PLK1
NEK2	NME7
NEK2	PLK4
MAPK1	MAPK13
MAPK1	MAPK9
MAPK1	MAPK10
MAPK1	MAPK11
NME7	PLK1
NME7	PRKACA
NME7	PLK4
SGK1	SRC
PIP5K1A	PIP5K1B
PIP5K1A	ROCK2
PIP5K1A	ROCK1
EPHA7	SRC
EPHA7	EPHA8
EPHA7	LYN
EPHA7	EPHB1
EPHA7	EPHB3
EPHA7	EPHB6
EPHA7	EPHB4
EPHA7	EPHB2
EPHA7	FYN
MAP3K7	MAPK12
MAP3K7	MAP4K5
MAP3K7	MAPK14
MAP3K7	MAPK11
IRAK1	MAP2K3
IRAK1	MAP2K4
IRAK1	MAP2K6
IRAK1	MAP3K3
IRAK1	MAP2K7
CHUK	RPS6KA1
CHUK	PDPK1
CHUK	IRAK2
CHUK	IRAK4
CHUK	NTRK1
CHUK	PRKCZ
CHUK	RIPK3
CHUK	PRKCE
CHUK	MAP4K4
PKN2	PKN3
PRKACB	RET
PRKACB	PTK2
PRKACB	PRKCE
ROR1	ROR2
PRKAA2	STRADB
PRKAA2	STRADA
BMPR1A	MAP3K7
ABL1	MAPK12
ABL1	LYN
ABL1	LCK
ABL1	MAP2K6
ABL1	BLK
ABL1	MAPK8
ABL1	CDK2
ABL1	CDK4
ABL1	MAPK11
ABL1	CDK6
ABL1	FGR
EPHA10	EPHA7
EPHA10	EPHA8
EPHA10	EPHB1
EPHA10	EPHB3
EPHA10	EPHA4
EPHA10	EPHB6
EPHA10	EPHB4
EPHA10	EPHA3
EPHA10	EPHA5
EPHA10	EPHB2
EPHA10	EPHA6
EPHA10	EPHA2
AK1	DCK
SRC	ZAP70
SRC	TRIM24
IPMK	PPIP5K2
IPMK	PPIP5K1
FGR	ZAP70
FGR	PRKCD
FGR	LYN
FGR	MAPK11
FGR	PDGFRB
FGR	ITK
FGR	FYN
FGR	YES1
FGR	PTK2B
MUSK	SRC
MUSK	PTK2
MUSK	PAK3
MUSK	PAK4
MUSK	PAK1
MUSK	PAK5
MUSK	PAK2
MUSK	PTK2B
EPHB2	MAP3K7
EPHB2	PIK3CA
EPHB2	LYN
EPHB2	EPHB3
EPHB2	PAK3
EPHB2	EPHB6
EPHB2	PAK1
EPHB2	EPHB4
EPHB2	PAK2
EPHB2	FYN
EPHB2	MAP4K4
SIK3	STK11
SIK3	STRADB
SIK3	STRADA
SYK	ZAP70
SYK	TXK
SYK	YES1
PIP4K2A	PIP5K1C
PRKACG	RET
PRKACG	PTK2
PRKACG	PRKCE
PIK3CD	RET
PIK3CD	PIP5K1B
PIK3CD	YES1
PAK5	SRC
PAK5	PTK2
PRKCZ	TGFBR2
PRKCZ	TGFBR1
PRKCZ	ROCK1
RPS6KA3	RPS6KA5
RPS6KA3	RPS6KA6
RPS6KA3	RPS6KA4
RIOK1	RIOK2
RIOK1	RIOK3
CDK14	CDK9
CDK14	CDK2
CDK14	CDK4
